date;close
13/11/2018;205,90
14/11/2018;182,72
15/11/2018;181,53
16/11/2018;174,96
17/11/2018;174,47
18/11/2018;177,39
19/11/2018;148,22
20/11/2018;130,74
21/11/2018;136,50
22/11/2018;125,08
23/11/2018;123,37
24/11/2018;112,66
25/11/2018;116,75
26/11/2018;108,87
27/11/2018;109,87
28/11/2018;122,88
29/11/2018;117,76
30/11/2018;112,91
1/12/2018;118,24
2/12/2018;116,24
3/12/2018;108,32
4/12/2018;109,77
5/12/2018;101,85
6/12/2018;90,43
7/12/2018;93,61
8/12/2018;91,68
9/12/2018;94,49
10/12/2018;90,77
11/12/2018;88,32
12/12/2018;90,38
13/12/2018;86,40
14/12/2018;84,12
15/12/2018;84,30
16/12/2018;85,39
17/12/2018;95,06
18/12/2018;101,93
19/12/2018;100,63
20/12/2018;116,43
21/12/2018;109,40
22/12/2018;117,72
23/12/2018;131,45
24/12/2018;140,87
25/12/2018;130,99
26/12/2018;131,71
27/12/2018;116,72
28/12/2018;139,73
29/12/2018;137,04
30/12/2018;141,04
31/12/2018;133,14
1/01/2019;141,90
2/01/2019;156,10
3/01/2019;149,10
4/01/2019;156,04
5/01/2019;156,22
6/01/2019;158,29
7/01/2019;152,25
8/01/2019;150,68
9/01/2019;151,21
10/01/2019;127,96
11/01/2019;126,99
12/01/2019;126,05
13/01/2019;116,66
14/01/2019;129,71
15/01/2019;121,38
16/01/2019;123,31
17/01/2019;124,05
18/01/2019;120,79
19/01/2019;124,80
20/01/2019;118,48
21/01/2019;117,12
22/01/2019;118,83
23/01/2019;117,09
24/01/2019;117,28
25/01/2019;115,73
26/01/2019;116,38
27/01/2019;112,59
28/01/2019;106,02
29/01/2019;104,74
30/01/2019;108,52
31/01/2019;106,46
1/02/2019;106,72
2/02/2019;110,56
3/02/2019;107,04
4/02/2019;106,61
5/02/2019;106,57
6/02/2019;104,26
7/02/2019;103,69
8/02/2019;119,24
9/02/2019;118,84
10/02/2019;125,22
11/02/2019;120,26
12/02/2019;121,87
13/02/2019;121,73
14/02/2019;120,44
15/02/2019;120,71
16/02/2019;122,62
17/02/2019;133,99
18/02/2019;146,29
19/02/2019;144,06
20/02/2019;148,87
21/02/2019;145,55
22/02/2019;148,19
23/02/2019;158,99
24/02/2019;133,21
25/02/2019;138,52
26/02/2019;136,68
27/02/2019;135,45
28/02/2019;135,69
1/03/2019;135,56
2/03/2019;133,23
3/03/2019;130,72
4/03/2019;126,19
5/03/2019;137,26
6/03/2019;137,83
7/03/2019;137,09
8/03/2019;133,72
9/03/2019;137,46
10/03/2019;135,89
11/03/2019;132,75
12/03/2019;133,69
13/03/2019;132,14
14/03/2019;132,28
15/03/2019;136,66
16/03/2019;141,71
17/03/2019;139,21
18/03/2019;137,66
19/03/2019;138,83
20/03/2019;139,51
21/03/2019;135,34
22/03/2019;136,47
23/03/2019;137,25
24/03/2019;136,20
25/03/2019;133,55
26/03/2019;134,00
27/03/2019;139,71
28/03/2019;138,17
29/03/2019;143,49
30/03/2019;142,57
31/03/2019;141,81
1/04/2019;141,52
2/04/2019;165,02
3/04/2019;161,19
4/04/2019;157,77
5/04/2019;166,31
6/04/2019;165,98
7/04/2019;175,23
8/04/2019;180,74
9/04/2019;176,27
10/04/2019;177,43
11/04/2019;165,14
12/04/2019;164,34
13/04/2019;164,11
14/04/2019;168,19
15/04/2019;160,29
16/04/2019;166,65
17/04/2019;166,83
18/04/2019;174,19
19/04/2019;173,91
20/04/2019;173,95
21/04/2019;170,10
22/04/2019;171,77
23/04/2019;170,60
24/04/2019;166,04
25/04/2019;152,97
26/04/2019;155,61
27/04/2019;157,09
28/04/2019;156,75
29/04/2019;155,10
30/04/2019;162,66
1/05/2019;160,45
2/05/2019;162,05
3/05/2019;167,42
4/05/2019;163,87
5/05/2019;163,45
6/05/2019;173,08
7/05/2019;168,36
8/05/2019;171,26
9/05/2019;170,41
10/05/2019;172,44
11/05/2019;192,73
12/05/2019;188,19
13/05/2019;196,02
14/05/2019;217,30
15/05/2019;248,62
16/05/2019;264,57
17/05/2019;244,75
18/05/2019;234,04
19/05/2019;260,71
20/05/2019;252,43
21/05/2019;254,73
22/05/2019;243,60
23/05/2019;245,51
24/05/2019;249,65
25/05/2019;251,61
26/05/2019;267,98
27/05/2019;271,90
28/05/2019;271,16
29/05/2019;269,38
30/05/2019;254,66
31/05/2019;267,81
1/06/2019;264,63
2/06/2019;269,30
3/06/2019;249,85
4/06/2019;241,00
5/06/2019;246,20
6/06/2019;249,45
7/06/2019;249,68
8/06/2019;244,52
9/06/2019;231,44
10/06/2019;247,93
11/06/2019;245,28
12/06/2019;262,96
13/06/2019;255,22
14/06/2019;263,77
15/06/2019;269,06
16/06/2019;268,48
17/06/2019;274,01
18/06/2019;264,55
19/06/2019;268,95
20/06/2019;271,90
21/06/2019;295,94
22/06/2019;309,57
23/06/2019;307,22
24/06/2019;311,10
25/06/2019;316,17
26/06/2019;334,45
27/06/2019;293,91
28/06/2019;309,62
29/06/2019;317,78
30/06/2019;290,55
1/07/2019;294,14
2/07/2019;291,60
3/07/2019;302,18
4/07/2019;282,93
5/07/2019;288,02
6/07/2019;287,97
7/07/2019;306,48
8/07/2019;313,18
9/07/2019;308,14
10/07/2019;288,81
11/07/2019;268,49
12/07/2019;275,47
13/07/2019;268,99
14/07/2019;226,64
15/07/2019;228,18
16/07/2019;198,65
17/07/2019;211,38
18/07/2019;225,85
19/07/2019;221,30
20/07/2019;228,75
21/07/2019;225,39
22/07/2019;217,15
23/07/2019;211,86
24/07/2019;216,55
25/07/2019;219,09
26/07/2019;219,30
27/07/2019;207,20
28/07/2019;211,13
29/07/2019;210,86
30/07/2019;210,14
31/07/2019;218,63
1/08/2019;217,56
2/08/2019;217,74
3/08/2019;222,14
4/08/2019;222,76
5/08/2019;233,33
6/08/2019;226,02
7/08/2019;226,07
8/08/2019;221,08
9/08/2019;210,37
10/08/2019;206,00
11/08/2019;216,20
12/08/2019;211,35
13/08/2019;208,74
14/08/2019;186,49
15/08/2019;188,13
16/08/2019;185,35
17/08/2019;185,61
18/08/2019;194,75
19/08/2019;202,39
20/08/2019;196,78
21/08/2019;187,23
22/08/2019;190,46
23/08/2019;194,47
24/08/2019;191,02
25/08/2019;186,61
26/08/2019;188,43
27/08/2019;187,13
28/08/2019;172,97
29/08/2019;168,97
30/08/2019;168,54
31/08/2019;172,18
1/09/2019;171,34
2/09/2019;178,77
3/09/2019;179,03
4/09/2019;174,97
5/09/2019;173,65
6/09/2019;169,08
7/09/2019;178,15
8/09/2019;181,74
9/09/2019;180,72
10/09/2019;179,95
11/09/2019;178,29
12/09/2019;181,05
13/09/2019;181,52
14/09/2019;188,65
15/09/2019;189,24
16/09/2019;197,63
17/09/2019;207,85
18/09/2019;210,38
19/09/2019;221,04
20/09/2019;218,18
21/09/2019;215,25
22/09/2019;211,28
23/09/2019;200,97
24/09/2019;166,66
25/09/2019;170,38
26/09/2019;166,10
27/09/2019;174,28
28/09/2019;173,93
29/09/2019;169,69
30/09/2019;181,34
1/10/2019;176,44
2/10/2019;181,09
3/10/2019;175,15
4/10/2019;176,10
5/10/2019;177,10
6/10/2019;170,35
7/10/2019;180,40
8/10/2019;181,04
9/10/2019;193,43
10/10/2019;191,96
11/10/2019;180,88
12/10/2019;180,06
13/10/2019;181,52
14/10/2019;187,10
15/10/2019;180,72
16/10/2019;174,95
17/10/2019;177,41
18/10/2019;173,40
19/10/2019;172,31
20/10/2019;175,83
21/10/2019;174,33
22/10/2019;171,38
23/10/2019;162,53
24/10/2019;161,02
25/10/2019;181,66
26/10/2019;179,90
27/10/2019;184,23
28/10/2019;182,14
29/10/2019;191,02
30/10/2019;183,31
31/10/2019;182,51
1/11/2019;183,45
2/11/2019;183,26
3/11/2019;182,03
4/11/2019;186,26
5/11/2019;188,99
6/11/2019;191,25
7/11/2019;186,47
8/11/2019;183,60
9/11/2019;185,18
10/11/2019;189,33
11/11/2019;184,74
12/11/2019;187,06
13/11/2019;188,02
14/11/2019;184,73
15/11/2019;179,96
16/11/2019;182,64
17/11/2019;184,10
18/11/2019;178,14
19/11/2019;175,93
20/11/2019;174,66
21/11/2019;161,12
22/11/2019;150,00
23/11/2019;152,44
24/11/2019;140,47
25/11/2019;146,33
26/11/2019;147,70
27/11/2019;153,04
28/11/2019;151,23
29/11/2019;155,08
30/11/2019;152,04
1/12/2019;151,23
2/12/2019;149,20
3/12/2019;147,66
4/12/2019;145,67
5/12/2019;148,36
6/12/2019;149,06
7/12/2019;147,52
8/12/2019;150,94
9/12/2019;147,53
10/12/2019;145,76
11/12/2019;143,37
12/12/2019;144,85
13/12/2019;144,87
14/12/2019;142,03
15/12/2019;142,72
16/12/2019;132,91
17/12/2019;122,23
18/12/2019;133,13
19/12/2019;128,22
20/12/2019;128,44
21/12/2019;127,44
22/12/2019;132,31
23/12/2019;128,00
24/12/2019;127,86
25/12/2019;124,97
26/12/2019;125,62
27/12/2019;126,36
28/12/2019;128,18
29/12/2019;134,67
30/12/2019;131,45
31/12/2019;129,02
1/01/2020;130,57
2/01/2020;127,05
3/01/2020;134,24
4/01/2020;134,20
5/01/2020;135,50
6/01/2020;144,15
7/01/2020;142,89
8/01/2020;140,47
9/01/2020;137,74
10/01/2020;144,80
11/01/2020;142,52
12/01/2020;146,37
13/01/2020;143,49
14/01/2020;165,66
15/01/2020;166,04
16/01/2020;164,10
17/01/2020;169,98
18/01/2020;173,91
19/01/2020;166,92
20/01/2020;166,64
21/01/2020;169,09
22/01/2020;167,97
23/01/2020;162,51
24/01/2020;162,40
25/01/2020;160,66
26/01/2020;167,66
27/01/2020;169,70
28/01/2020;175,82
29/01/2020;173,47
30/01/2020;184,42
